sample_id,Monocyte,NK,B,DC,T_cell
cal_227,0.087337707658141,0.014280001928803798,0.196166061656747,0.1028955983209951,0.1663281616145082
cal_228,0.06465470194879261,0.0544450716018286,0.12084274344025608,0.056509559744433,0.07454279914162593
cal_229,0.1709276658185579,0.00018764498054340065,0.0424173115698946,0.0795458986995701,0.13398671246445093
cal_230,0.13630681974738168,0.017659298434237,0.18066716296025698,0.1719772261941211,0.16265602887072228
cal_231,0.09222533891267859,0.1199052772905301,0.0797802219374211,0.0133715766819293,0.038728699427059476
cal_232,0.17173516850960752,0.06779829009289991,0.050031098198062,0.0294468016223754,0.26011771792529104
cal_233,0.05502432639797622,0.1583244294874729,0.1398007779504181,0.059905924190484905,0.023405285185482905
cal_234,0.1131132223197602,0.006985414831678199,0.12472049299779701,0.11231226479622629,0.11853604593420114
cal_235,0.06948709624540081,0.0555177477756021,0.14178840935911902,0.0194616276077142,0.13629607806713923
cal_236,0.11092081211660519,0.040432906776642,0.2173916081911899,0.12092829972861531,0.16695118772550555
cal_237,0.0929663479175987,0.06946950945792581,0.09882444296347409,0.063059404365193,0.05926179975817991
cal_238,0.06383454447711309,0.004281539483837399,0.16621528623035012,0.11569881063769683,0.11863254744641039
cal_239,0.0795026708810667,0.20197261908411823,0.1677800417642604,0.0854901585174629,0.04018013201147935
cal_240,0.12312104657767739,0.08370663557731439,0.1593832581957418,0.1820014753747799,0.0167962105851312
cal_241,0.14056345788427305,0.025715653518160006,0.034062735001336206,0.1174626417227199,0.0314478305895039
cal_242,0.14713236209468747,0.2650530565591524,0.0972362445111756,0.0447976727573876,0.06548212294350769
cal_243,0.0729924348766236,0.053623760573768095,0.06220103339604688,0.12374992421029211,0.0421802388631316
cal_244,0.19056393232659702,0.05723805753450409,0.1461173691579083,0.2143745208961279,0.0650686988394864
cal_245,0.018721610566531585,0.054993227043455606,0.2213247195309605,0.20127313732715585,0.0162200389297322
cal_246,0.1132532300725938,0.0628991966582174,0.1270253384716849,0.047989499020586204,0.12938984934957976
cal_247,0.1173147763132571,0.1360733488513344,0.0764145219292981,0.1028069210864058,0.04515101174205571
cal_248,0.10345859374219221,0.1347737505345276,0.082374982609403,0.0305207288416492,0.020539119327160016
cal_249,0.14461428233312038,0.065467460780565,0.14352275487567573,0.14065630930145911,0.08201326712677204
cal_250,0.0654087203854853,0.03904941475786179,0.24494959800358346,0.2206035608871332,0.050705335293493206
cal_251,0.09060921239864911,0.0340751221732683,0.2110047043209205,0.09284507070857201,0.1746937163871486
cal_252,0.08376134125246729,0.2214063097781831,0.1675594543412907,0.1243823066462127,0.09446779102831548
cal_253,0.16925036222685408,0.2031217435380811,0.0724840841402035,0.08465111974674555,0.046038431447856576
cal_254,0.08741917596765028,0.1110484433405589,0.12666563527176777,0.16229297829252692,0.05925658804192599
cal_255,0.0438695315312998,0.0001098942170675004,0.0016062825831559824,0.10990864812349327,0.0643229397919702
cal_256,0.10567491342263219,0.1332984421715745,0.1654913401527724,0.057414675235226705,0.08045307132526908
cal_257,0.009155881211123458,0.1276004662901227,0.1479932554441791,0.0105258803913833,0.0007110162701771117
cal_258,0.1364685378182896,0.002059745440294001,0.00015204379324268436,0.084042885586156,0.05433336319241039
cal_259,0.0341085424266159,0.14649442098190568,0.2174992105110661,0.08090449288325552,0.024208786918456404
cal_260,0.025442085900156508,0.0250780820146412,0.2058357871476272,0.1585459798921678,0.0476538530504905
cal_261,0.1466075576763347,0.018252633762585402,0.0330017761328861,0.0123537353271532,0.14900295354361115
cal_262,0.10069379842066539,0.12037529887414629,0.15462003907824512,0.19708211295410638,0.0621436004063743
cal_263,0.07431813697402509,0.024174749202138503,0.000148663800156712,0.0729471115609273,0.02265504130422502
cal_264,0.0459120095620886,0.035505881021661904,0.1715199510124309,0.11739174858114161,0.06453434494155452
cal_265,0.11381177728144959,0.0035527685858032995,0.1217044778083392,0.13231271325540467,0.10675631880209041
cal_266,0.0661478176200628,0.044911915233788596,0.1114843172575024,0.0270675806974458,0.10565255698994402
cal_267,0.0475115359633291,0.040952303509615706,0.13605866426783778,0.09734066894309332,0.04527723802300626
cal_268,0.0504704334336471,0.2037618278641713,0.021116648400410803,0.031860261671709494,0.1640349854664966
cal_269,0.15508919320150683,0.0364251103548105,0.04700013118851121,0.0101849109213511,0.06147901093451158
cal_270,0.1110765317783257,0.017193926591739503,0.11221299080070081,0.0701767051713169,0.13591892643905845
cal_271,0.0989242618871059,0.0138831604311083,0.1694066693750735,0.1425742955293154,0.11187346412588473
cal_272,0.15307193484627502,0.1120996218302163,0.1675181879519835,0.1294694155936455,0.0790211226272996
cal_273,0.1438014878195833,0.0197742068519177,0.1938388216854086,0.2107637058072279,0.107102424319862
cal_274,0.0792531782465352,0.1437581307993801,0.2308449354254997,0.09835027177496539,0.06798972599885034
cal_275,0.13943841985704292,0.016886988902559998,0.1891904605810571,0.12113770753162768,0.2243781543584516
cal_276,0.09852230622010089,0.026677638808695794,0.1109226379457551,0.0297828633929929,0.1529844370165157
cal_277,0.08740105961338861,0.15823935036554237,0.21736247446803772,0.12191422817562961,0.024609964853480076
