sample_id,Monocyte,NK,B,DC,T_cell
cal_176,0.27740728855133057,0.11305632442235947,0.23574434220790863,0.06273259967565536,0.31105944514274597
cal_177,0.3145621120929718,0.1449069380760193,0.22566282749176025,0.00041188005707226694,0.3144562542438507
cal_178,0.07102339714765549,0.04420866817235947,0.3063657581806183,0.20466670393943787,0.3737354278564453
cal_179,0.21573679149150848,0.009123367257416248,0.38874825835227966,0.0556829497218132,0.33070865273475647
cal_180,0.12704911828041077,0.12032255530357361,0.3383901119232178,0.13294295966625214,0.28129521012306213
cal_181,0.17721623182296753,0.06312927603721619,0.20851939916610718,0.0009867671178653836,0.5501483678817749
cal_182,0.22154495120048523,0.051425982266664505,0.3926736116409302,0.022981271147727966,0.3113741874694824
cal_183,0.5245193839073181,0.0471310093998909,0.17480038106441498,0.0,0.2535492777824402
cal_184,0.3920705318450928,0.19016830623149872,0.17218339443206787,4.990597972209798e-06,0.2455727607011795
cal_185,0.3789755702018738,0.03717915713787079,0.34487369656562805,0.09722750633955002,0.14174406230449677
cal_186,0.2523207366466522,0.09626473486423492,0.5942989587783813,0.00010190247849095613,0.05701364949345589
cal_187,0.39220303297042847,0.07635226845741272,0.10694123059511185,0.0,0.4245034158229828
cal_188,0.08530964702367783,0.022198950871825218,0.3650476336479187,0.022551726549863815,0.5048919916152954
cal_189,0.13168643414974213,0.13809432089328766,0.49433794617652893,0.0341230146586895,0.2017582505941391
cal_190,0.4726322591304779,0.027762064710259438,0.21609874069690704,0.00015429937047883868,0.2833526134490967
cal_191,0.01891803927719593,0.13461557030677795,0.30134034156799316,0.005811810959130526,0.5393142104148865
cal_192,0.06939933449029922,0.1835157573223114,0.49141886830329895,0.0,0.2556660771369934
cal_193,0.3331575393676758,0.11417636275291443,0.10078597068786621,0.0,0.45188015699386597
cal_194,0.24416318535804749,0.03265665844082832,0.31386005878448486,0.028556156903505325,0.3807639181613922
cal_195,0.13469773530960083,0.14204466342926025,0.21880124509334564,0.1742023527622223,0.3302540183067322
cal_196,0.01133709866553545,0.2920736074447632,0.16246163845062256,0.0011060367105528712,0.5330215692520142
cal_197,0.05286235734820366,0.02274978719651699,0.31182748079299927,0.00938308984041214,0.6031772494316101
cal_198,0.33980220556259155,0.01813526079058647,0.12638524174690247,0.0009024091996252537,0.5147749185562134
cal_199,0.003211847273632884,0.03751600906252861,0.34441033005714417,0.0,0.6148618459701538
cal_200,0.4213290512561798,0.0337352529168129,0.10829553753137589,0.0,0.436640202999115
cal_201,0.5574667453765869,0.047042861580848694,0.17764073610305786,5.5936267017386854e-05,0.21779371798038483
cal_202,0.09087003767490387,0.017545390874147415,0.3248327970504761,0.3210664987564087,0.24568524956703186
cal_203,0.43452247977256775,0.053281575441360474,0.18971195816993713,0.0,0.32248398661613464
cal_204,0.1032916009426117,0.014463722705841064,0.2257734090089798,0.023427875712513924,0.6330434083938599
cal_205,0.22553986310958862,0.10473519563674927,0.15466558933258057,0.0,0.5150593519210815
cal_206,0.3199903964996338,0.0468328520655632,0.14393001794815063,0.008906557224690914,0.4803401529788971
