B,CD4_T,CD8_T,DC,Monocyte,NK,other_T
474.29671183575005,212.44902608645606,93.76574734531737,36.20351753015944,98.01121156934099,43.24302913113765,69.26101215876106
1714.6293162622658,1727.539884712065,1556.2015528715142,1203.07134558768,1064.774974553131,1262.734621671037,1344.02384386845
751.4181860618602,22.712579627548518,62.79724416883839,1000.6081134041502,564.9873294983995,59.66654121647873,85.96485975636304
287.9646950584462,2.4882712653251615,2.735013215532912,102.95144787313406,2.8172998946543784,2.702279026366869,4.1961632299982865
474.8367397275446,47.86132405573615,63.093391868055015,292.28552753315535,209.2774124370938,100.34062038305677,82.54167296650515
2024.0400176596984,2110.8676164861804,1837.4072965078444,1455.6917640087272,1138.45591055586,1335.801771344649,1523.5362313652072
319.4552519045116,57.15029166454475,46.49251179703374,82.69731119522994,14.263609484398987,18.737215742270397,27.421770195963525
833.9130054109014,544.8565483375812,550.6901946616898,132.34484542030722,252.39626016010374,384.3937107741889,516.7119370647687
358.3781785266686,19.273703857853146,18.983498940326207,70.67221684645699,129.43608558386111,24.831867020994245,15.208307737374664
2235.003555083727,2340.6854026570454,2111.0297223074126,1590.6375456385522,1365.9308382321087,1700.903971184168,1834.331749349959
250.51232544606836,2.273357248425867,2.0511486132974475,41.529491684241925,3.0139281204517694,2.3513583698642453,2.60037749348275
270.97340338164105,4.895955341355032,19.82821803171178,92.26647335599782,8.920178589942864,49.638083113066855,34.04810442303429
262.06824035692347,10.739566357709618,8.079120231087268,129.98530229254095,12.313984466171155,2.632887097209218,5.162361974472157
1810.1302276247177,1880.9209285373393,1664.850377756386,1263.0497081724798,1061.5021626111572,1229.162104542557,1381.2777018404295
476.7692307278203,11.173303109899305,12.734650771681405,257.3663645619547,345.6540583100768,12.046008300162386,13.820406987580578
275.097408452054,2.0946553329990096,2.510368524386521,212.71731545779687,3.4800376389686036,1.702062353264181,1.970789620402635
267.9435693612987,6.2648781185456475,6.795482630012743,32.81144915951208,46.23716845278942,11.374547546292298,6.867660349682794
290.22383552889517,1.2536785904691048,1.359964507661952,45.13451887077296,74.88519784053719,1.1991362729139994,1.0154996737450317
2326.2167242845803,2467.339648696181,2199.6381629788007,1526.649856149416,1240.9349857306343,1734.145674480214,1905.0504079052544
450.8606432410634,99.01049016420461,90.0121248206731,194.10068358133262,263.6885762153891,77.42348235874549,86.69678420997091
277.82876009578627,1.0730216609005871,0.9943200804762076,3.761951996702886,7.045528175918021,1.0996777831552174,1.2454324273938249
1347.2819484965132,1248.9815045367977,1169.325462105162,366.3347487914548,643.7203959575351,975.1513038450082,1095.4604837791808
246.14166798877753,0.94766012863311,0.9675840460723466,13.427664606618968,0.9623117834881967,0.96143283192057,0.9552896162681849
1754.8745102968958,1855.1619000832513,1622.5409963421598,1246.617278759973,1004.2691528124933,1228.8318497061223,1350.9949020094728
2004.375579988585,2132.8132447863964,1852.1233925718345,1400.0423752767763,1235.6793826802686,1356.0983570862081,1531.9188681643411
337.15915836058593,7.630329157390497,41.053819610563615,133.6709508801342,71.1024140716806,232.46116952377554,89.5190393428226
2123.6784466847457,2247.9523100372894,2020.0723674964815,1526.4393662483958,1178.905161143068,1506.2002982378453,1703.6129345610286
237.72524210102145,1.2295372768136286,1.3465964601500127,1.3085046574547843,1.2698084328452288,1.464359130628564,1.595785295996312
315.68612683723507,38.41985145902049,34.30114926175108,39.74897170937404,30.03740655420313,28.686340085332485,34.040034110841184
515.3370235892412,247.41383456201768,293.08293735357677,246.82908363300595,141.2339518941593,212.94843592235014,321.3249846967891
1961.900491046868,2090.822518146577,1840.3150088789982,1342.9091567847324,1131.8761528252594,1389.1592810760535,1539.620582063605
1682.1184001079334,1723.8309741368028,1560.7443180554467,1293.6351502951038,1011.2393393535992,1263.239283259279,1350.2796961414736
319.5595462779754,10.560124746144874,11.54974766048447,379.17401254318776,137.30296231229028,43.62078814634497,16.36033070632552
1605.069091968979,1675.1208566876896,1501.7366649349506,1143.9013558231175,856.8454361493901,1198.0549833697512,1290.8122791888902
386.1005618964562,221.40107684074488,184.77167576391707,6.051836614844211,5.8800300034918145,133.14288294908843,181.76124871036527
1994.7325374435814,2135.0267069509828,1852.8695328455474,1443.356922225146,1228.752872781654,1409.23182122106,1560.8645194653604
331.27042778297806,107.37858467834602,102.25143245528264,38.166537425584046,28.808762987724773,108.02731148350786,114.45108122359773
1839.4014205040824,1938.6178204116811,1759.7574341759537,1240.4025787449025,948.4514130427909,1380.1470357748183,1521.4894028404224
1360.275098872341,1424.2455365683074,1234.2155808577834,889.3311864331465,536.5948967859662,873.6265063368608,997.9993057168157
424.8431620243487,3.4686352110919416,4.931041730953569,70.54413741524071,3.0310803497205665,3.840740541525298,4.1715126552329
255.45653851800995,53.29262344104453,45.75229579639659,30.493776203863394,3.954596030062946,47.92443545853658,37.604007320700156
267.07004054413983,40.82625550837081,45.07138072173542,109.71751502013788,9.647049019142212,29.895658055495385,43.57918188878555
1662.0729454009177,1788.8601103309215,1546.9074508464378,1105.6897100109934,866.8142627674195,1138.0384896953094,1297.7339427903062
1562.6533823055843,1672.417809206127,1477.8271523304072,1003.8024837152803,604.9699006660471,1096.067616672115,1248.0161959909858
1548.1899603972772,1639.673672541943,1456.6088348528651,1074.1388386868632,729.7245222996441,1051.382259075922,1216.0760853060215
1959.4815467280278,2062.066959286668,1854.4839767921972,1503.9694261889938,1181.344354813963,1382.3030833444343,1582.383171703831
1639.2030417307915,1746.0655248405162,1554.862845621689,1095.9708206872351,852.6578921717108,1145.4162306943522,1308.3364017757688
1674.4413445663613,1759.7207970622812,1540.1018073315622,1192.3047776087988,1015.028930393285,1206.5127046395999,1299.3879832295909
430.2787766880484,177.75323803592465,289.2576648779397,4.416204744743264,10.197781315629276,299.2425209835377,326.0763898108654
1691.9509995798894,1767.3854228657476,1603.147680865214,1231.093123766238,960.7252836440637,1285.7016431008433,1388.7403371461646
202.93006347387265,0.4333356959385491,0.2970863092584788,6.897445919157883,0.4653307881679578,0.602384788466776,0.7253569176842943
694.0817198561559,65.14286837224827,65.19980265927866,37.06245837837981,43.4204981374954,62.58113936980616,70.55744966404608
376.61919466214124,24.419067393930472,25.05577021206704,255.065550597415,17.49229603161335,25.129979587464632,26.32400862301148
204.46239459932104,2.8752781364441127,1.6988724761037124,1.6356307519329827,1.2355046911642933,1.2929613494743226,4.426096203906693
386.13244019491464,140.2885180687944,143.3701707700894,104.82040449768404,123.76550855100209,159.27558257279438,146.64213985207593
199.58926537498658,1.4464064388438052,1.2551852321135415,128.80090300417936,5.456148001731046,1.025245500617202,1.595785295996312
2219.2842868146604,2341.7227869971807,2072.5720883128115,1628.9353530012752,1428.4462443156078,1662.5917269769286,1761.3973284335082
394.723181693793,192.0870050872127,201.04751227071228,171.33838583529158,85.08632615990517,192.27540829990758,194.2282951795075
1924.4173216058305,2059.3881898715085,1836.728817872929,1396.0280866884627,1142.8193539529843,1408.2845466005076,1564.288869225971
2031.5470556094922,2242.0365098126545,1955.358417304326,1406.3246305275322,1202.2600528658093,1480.5822941805704,1642.1890201937629
98.98719186519801,1252.9427192165072,865.3048346152578,14.803586685557773,40.624651074418544,145.75419604254452,609.4523842476987
1706.0308668762975,1911.647437163727,1665.733331105246,1132.5381453460134,920.9678857551423,1212.0295479567,1388.3081913110695
2033.9757695959195,2253.359478064123,1998.6859511952111,1381.8990236452337,1102.3042213714302,1521.9095392100762,1704.628793037682
2038.2789909710987,2242.5098650410405,1969.8520369339574,1429.018228033893,1252.4024900835593,1477.6724964053874,1651.4735020459384
1935.5599446860754,2288.85723033713,1989.5184819620133,1509.2694588463219,1366.9268675477454,1590.6815872228372,1711.993992539262
1682.3915701639764,1863.4381722005292,1610.1068976776908,1148.2466459828902,948.2233952768437,1166.2303349321385,1328.1624452358099
2024.9832346576663,2226.3318200407307,1942.4541633625606,1432.0688049266926,1203.653759846482,1429.0638812871325,1601.2673357237068
1888.393131484087,2109.3992629341424,1876.693630390471,1335.1865819256811,1077.813645186263,1462.4439919926253,1601.2067766648743
2129.3426969457464,2403.03898862713,2136.2467805629954,1499.4063944362347,1251.5142760093665,1550.1476693156544,1773.7463016538652
1989.5804968975108,2190.409939336963,1938.917632274875,1368.2136496499395,1112.3428755628543,1543.2621801936673,1646.2258396909083
