sample_id,Monocyte,NK,B,DC,T_cell
cal_213,0.1238980252788454,0.0946519832941785,0.3805621018847536,0.1851189350698973,0.2157689544723251
cal_214,0.0557084632478175,0.1111479644252732,0.5028935134192272,0.0,0.330250058907682
cal_215,0.1900421303376918,0.0571569557445358,0.3022826277751206,0.1868454772531617,0.2636728088894899
cal_216,0.0825438388965381,0.0160346654057385,0.2327288858440956,0.0,0.6686926098536278
cal_217,0.2408052242489999,0.0,0.3346558951473842,0.0,0.4245388806036158
cal_218,0.1904389826668165,0.0336401114122358,0.2615324787077841,0.0,0.5143884272131635
cal_219,0.2107006490344909,0.0,0.2499427584605276,0.0414505986433419,0.4979059938616394
cal_220,0.4246024563798906,0.0435950926834509,0.2146751501072453,0.0342674455345242,0.2828598552948888
cal_221,0.7554893041658066,0.055709841119426,0.0671829218873958,0.0,0.1216179328273714
cal_222,0.1116666836339997,0.0,0.3666067637006544,0.0384917632445701,0.4832347894207758
cal_223,0.0466234916622595,0.2423268403095423,0.2923630904995291,0.0,0.4186865775286691
cal_224,0.1954421348465237,0.0,0.1894177116877526,0.0,0.6151401534657236
cal_225,0.0822606288516747,0.0,0.2868838002853121,0.4117718478648438,0.2190837229981692
cal_226,0.3202580773944475,0.0106684119223336,0.1967359480620913,0.0,0.4723375626211274
cal_227,0.1119994211077056,0.0196046388751038,0.3781840657151877,0.202830168440005,0.2873817058619977
cal_228,0.2559192600660055,0.059188076954786,0.3781334416294458,0.0,0.3067592213497627
cal_229,0.4185833412489635,0.0034126748816871,0.1263181387250712,0.0,0.451685845144278
cal_230,0.3788354932402087,0.0,0.2090789747946858,0.1547920051181693,0.2572935268469362
cal_231,0.2311025085520873,0.1059595937613496,0.0869321229091632,0.0,0.5760057747773999
cal_232,0.4019799321152735,0.0744706757117451,0.065828337043361,0.0,0.4577210551296203
cal_233,0.1639145160032085,0.134129651364312,0.3181915109483468,0.0,0.3837643216841325
cal_234,0.2905120961346457,0.0,0.2380976889294803,0.0,0.4713902149358739
cal_235,0.2629645928941356,0.0174235980843385,0.24458349065475,0.0,0.4750283183667758
cal_236,0.2363126766099799,0.0,0.337652323819003,0.0,0.4260349995710171
cal_237,0.2123008978047066,0.0569636084998847,0.2042821983055713,0.0,0.5264532953898373
cal_238,0.1406900972362488,0.0,0.3409636619205685,0.2902687459855011,0.2280774948576815
cal_239,0.1396348128596773,0.1562201781529777,0.1902921422322591,0.0,0.5138528667550857
cal_240,0.329653209825674,0.0689568422586975,0.3757235691734096,0.0,0.2256663787422185
cal_241,0.6829321639975654,0.0541646794159644,0.1007456905203269,0.0,0.1621574660661431
cal_242,0.3412707425527425,0.1930482816318887,0.1190789342035762,0.0,0.3466020416117926
cal_243,0.2188099401957041,0.0436415112868647,0.4141253114216287,0.0,0.3234232370958023
cal_244,0.5612452630775979,0.0569491457928659,0.1611426410364285,0.0,0.2206629500931075
cal_245,0.1408415172692821,0.0,0.2232720521989888,0.4829063962698349,0.1529800342618941
cal_246,0.285033454769188,0.0,0.2225430847143731,0.0,0.4924234605164387
cal_247,0.2128211681110782,0.0941783279122024,0.2315158575322664,0.0,0.461484646444453
cal_248,0.2231579069488468,0.2232720683904046,0.1094643517462422,0.0,0.4441056729145063
cal_249,0.2725888168683339,0.0652422532408282,0.2664263830780868,0.1263031327874411,0.2694394140253099
