Monocyte,NK,B,DC,T_cell
0.1116666836339997,0.0,0.3666067637006544,0.03849176324457011,0.48323478942077586
0.046623491662259514,0.24232684030954232,0.29236309049952913,0.0,0.4186865775286691
0.1954421348465237,0.0,0.18941771168775262,0.0,0.6151401534657236
0.08226062885167473,0.0,0.2868838002853121,0.41177184786484383,0.21908372299816925
0.32025807739444756,0.01066841192233366,0.19673594806209138,0.0,0.4723375626211274
0.11199942110770562,0.01960463887510387,0.3781840657151877,0.202830168440005,0.28738170586199774
0.25591926006600557,0.05918807695478607,0.3781334416294458,0.0,0.3067592213497627
0.41858334124896357,0.0034126748816871613,0.1263181387250712,0.0,0.451685845144278
0.37883549324020876,0.0,0.2090789747946858,0.15479200511816932,0.2572935268469362
0.2311025085520873,0.10595959376134963,0.08693212290916326,0.0,0.5760057747773999
0.40197993211527355,0.07447067571174514,0.065828337043361,0.0,0.4577210551296203
0.16391451600320853,0.134129651364312,0.31819151094834686,0.0,0.38376432168413255
0.2905120961346457,0.0,0.23809768892948033,0.0,0.47139021493587396
0.26296459289413565,0.017423598084338545,0.24458349065475,0.0,0.4750283183667758
0.23631267660997998,0.0,0.337652323819003,0.0,0.4260349995710171
0.21230089780470662,0.05696360849988474,0.20428219830557137,0.0,0.5264532953898373
0.14069009723624884,0.0,0.3409636619205685,0.2902687459855011,0.22807749485768158
0.13963481285967735,0.15622017815297773,0.19029214223225918,0.0,0.5138528667550857
0.32965320982567403,0.06895684225869755,0.37572356917340965,0.0,0.22566637874221857
0.6829321639975654,0.054164679415964485,0.10074569052032699,0.0,0.16215746606614315
0.34127074255274253,0.19304828163188878,0.11907893420357622,0.0,0.3466020416117926
0.21880994019570413,0.043641511286864755,0.41412531142162873,0.0,0.32342323709580234
0.5612452630775979,0.05694914579286597,0.16114264103642856,0.0,0.2206629500931075
0.14084151726928212,0.0,0.22327205219898888,0.4829063962698349,0.15298003426189413
0.28503345476918807,0.0,0.2225430847143731,0.0,0.49242346051643876
0.2128211681110782,0.09417832791220244,0.2315158575322664,0.0,0.461484646444453
0.22315790694884685,0.22327206839040462,0.10946435174624221,0.0,0.44410567291450637
0.27258881686833397,0.06524225324082827,0.2664263830780868,0.1263031327874411,0.2694394140253099
0.0928491212139626,0.054632050911166005,0.6778274110106556,0.08022801631103052,0.09446340055318526
0.23642576507441634,0.0,0.2240165588690375,0.05046030775678347,0.4890973682997626
0.21327937613556902,0.1599174448453805,0.25000091443725053,0.0,0.37680226458180005
0.4921397722306764,0.12139851664585688,0.0797874658814283,0.0,0.30667424524203835
0.21600533893537865,0.06001453457227568,0.396189008607785,0.12850045115110317,0.1992906667334574
0.04103299888149643,0.0,0.5037447345969955,0.3061875367808775,0.14903472974063037
0.2077995675650383,0.10709590070511826,0.2505696366570533,0.0,0.4345348950727901
0.0,0.0,0.2526890107279436,0.0,0.7473109892720564
0.46881889891766126,0.0,0.14732788439559383,0.0,0.38385321668674494
0.12821082755939192,0.05217355721979449,0.23573271517197508,0.3581904379245517,0.22569246212428684
0.08775891627710028,0.0,0.27661952803467704,0.45356235119462646,0.18205920449359622
0.41871642379519053,0.015402144047800312,0.10530113811663369,0.0,0.4605802940403754
0.1714126972633658,0.039030969234278935,0.3201920264682253,0.31396808602121146,0.15539622101291853
0.24937541065763644,0.0,0.3703824171828345,0.0,0.3802421721595291
0.07879357930546592,0.0,0.43170749196737085,0.0,0.48949892872716316
0.19449745058810675,0.0,0.4597851633366739,0.06799694158656192,0.2777204444886575
0.17465913158595664,0.07918451290171358,0.13556044543392534,0.0,0.6105959100784045
0.06680967081301813,0.0,0.3744500048723898,0.06349575014744854,0.49524457416714357
0.1488805284950666,0.30067000337207217,0.20991396297457848,0.0,0.3405355051582826
0.4444950919601704,0.07354171072979085,0.13795838437439017,0.0,0.34400481293564855
